publishedAt,authorDisplayName,textDisplay,likeCount,original_text,processed_text
2024-10-20T09:43:46Z,@Hanibi_Official,lorenciusperanginanginpake text kok masih banyak yang masih mikir ngomongnya klo pke text ga bisa melihat kanan kiri ke audiens,0,​@@lorenciusperanginangin9688pake text kok masih banyak yang masih mikir ngomongnya klo pke text ga bisa melihat kanan kiri ke audiens,lorenciusperanginanginpake text mikir ngomongnya klo pke text ga kanan kiri audiens
2024-10-20T09:54:18Z,@helmiusen3050,lorenciusperanginangin halu brkalau pakai text brlayar seperti layar tancap ya brtolong di terima aja legowo,0,​@@lorenciusperanginangin9688 halu <br>Kalau pakai text <br>Layar seperti layar tancap ya 😂😂😂😂😂😂<br>Tolong di terima aja legowo,lorenciusperanginangin halu brkalau pakai text brlayar layar tancap ya brtolong terima aja legowo
2024-10-20T06:37:00Z,@supriSuprianto93,selamat untukbpk prabowodan bpk gibransemoga sehat selaludan akan memimpin bangsa indonesia yg lebih maju dan rakyat nya sejahtera,0,"Selamat untukbpk prabowo,dan bpk gibran,semoga sehat selalu,dan akan memimpin  bangsa indonesia yg lebih maju dan rakyat nya sejahtera ,",selamat untukbpk prabowodan bpk gibransemoga sehat selaludan pimpin bangsa indonesia yg maju rakyat nya sejahtera
2024-10-20T06:36:59Z,@Ormust269,pak prabowo is the best,0,Pak Prabowo is the best 👍,prabowo is the best
2024-10-20T06:36:56Z,@waselarakhman5875,selamat bpk presiden prabowo dn pk gibran,0,Selamat bpk presiden prabowo dn pk gibran,selamat bpk presiden prabowo dn pk gibran
2024-10-20T06:36:55Z,@darsahdar5477,slamat buat pprabowo dan mas gibran semoga kuat dan tangguh memimpin indonesia untuk lebih maju,0,Slamat buat p.prabowo dan mas gibran semoga kuat dan tangguh memimpin indonesia untuk lebih maju.,slamat pprabowo mas gibran moga kuat tangguh pimpin indonesia maju
2024-10-20T06:36:49Z,@kurniatobacco6890,selamat buat pak prabowo semoga hari kerjamu membuat ekonomi indonesia ini meroket,0,"Selamat buat pak prabowo, semoga 100hari kerjamu membuat ekonomi indonesia ini meroket....",selamat prabowo moga kerja ekonomi indonesia roket
2024-10-20T06:36:41Z,@DionTriyono,bismillah semoga ke depan menjadi indonesia yg lebih baik dr sebelumnya,1,Bismillah... Semoga ke depan menjadi Indonesia yg lebih baik dr sebelumnya.,bismillah moga indonesia yg dr
2024-10-20T06:36:36Z,@atiati6371,jgn saling adu domba kita bineka tungal ika brkita saling menghormati hargai saling mendoakan yg terbaik bersatu demi kita semuanya karna kesalahan bukan dari org lain dari kita masing,0,"Jgn saling adu domba kita Bineka tungal Ika <br>Kita saling menghormati hargai saling mendoakan yg terbaik bersatu demi kita semuanya karna kesalahan bukan dari org lain dari kita masing ,,",jgn adu domba bineka tungal ika brkita hormat harga mendoakan yg baik satu karna salah org
2024-10-20T06:36:34Z,@nonimulyani9048,ntahlahh,0,Ntahlahh,ntahlahh
2024-10-20T06:36:29Z,@naniksuwarni5344,ayo p prabowo g usah dipanggil satu persatu pidato isix gtprogramx apa gt tp hebat tanpa teks ayo naikan gaji pensiunan pak pak yg cm jutaan ini yg para janda lo apa cukup semua purna dinaikan yaaaaa,1,"Ayo p. Prabowo g usah dipanggil satu persatu pidato isix gtprogramx apa gt. Tp hebat tanpa teks.. Ayo naikan gaji pensiunan pak pak yg cm 1 jutaan ini yg para janda lo apa cukup, semua purna dinaikan yaaaaa",ayo p prabowo g panggil persatu pidato isix gtprogramx gt tp hebat teks ayo naik gaji pensiun yg cm juta yg janda lo purna naik yaaaaa
2024-10-20T06:36:28Z,@rezagastanyo8697,smoga pak prabowo mbwa indonesia maju makmur dan swasembada pangan,0,Smoga pak prabowo mbwa indonesia maju makmur dan swasembada pangan,smoga prabowo mbwa indonesia maju makmur swasembada pangan
2024-10-20T06:36:21Z,@billbillyan9476,selamat presidenku merinding saya pak mendengar pidato jenengan kalau bapak saya msih ada mungkin beliau bangga sekali liat bapak jd presiden semoga bapak prabowo sehat selalu dan bs amanahaminn,390,"Selamat presidenku, merinding saya pak mendengar pidato jenengan, kalau bapak saya msih ada mungkin beliau bangga sekali  liat bapak jd presiden.. semoga bapak prabowo sehat selalu dan bs amanah..aminn",selamat presiden rinding dengar pidato jeneng msih beliau bangga liat jd presiden moga prabowo sehat bs amanahaminn
2024-10-20T08:58:55Z,@boedjang-x8p,aamiinsemoga allah kabulkan doanya,2,aamiin....semoga Allah kabulkan do&#39;anya,aamiinsemoga allah kabulkan doa
2024-10-20T09:00:00Z,@minarianysiregar9939,tuhan memberkati presiden terpilih bpkprabowo dan gibranbrroh kudus senantiasa menyertai tuhan memberkati,4,Tuhan memberkati Presiden terpilih Bpk.Prabowo dan Gibran.<br>Roh kudus senantiasa menyertai. Tuhan memberkati,tuhan memberkati presiden pilih bpkprabowo gibranbrroh kudus senantiasa serta tuhan memberkati
2024-10-20T09:06:16Z,@achmadbadri1725,a hrefhttpswwwyoutubecomwatchvymlecdnqampta,2,"<a href=""https://www.youtube.com/watch?v=3YMlecD1nQ0&amp;t=1966"">32:46</a>",a hrefhttpswwwyoutubecomwatchvymlecdnqampta
2024-10-20T09:29:12Z,@maxgames0359,inilah kwalitas presiden ri yg sebenarnya wibawa dan bersahabat mantap pk presiden,4,Inilah kwalitas presiden RI yg sebenarnya wibawa dan bersahabat... Mantap pk presiden❤,kwalitas presiden ri yg wibawa sahabat mantap pk presiden
2024-10-20T10:07:17Z,@Sommah,,0,❤❤❤❤❤❤,
2024-10-20T06:36:18Z,@winiwidyasari3401,selamat sukses bapak dan semoga amanah ya pak,0,"Selamat sukses bapak, dan semoga amanah ya pak 🤲🏻",selamat sukses moga amanah ya
2024-10-20T06:36:17Z,@rudinmulyantoro1983,keren pidato perdana presiden republik indonesia ke bapak h prabowo subianto pidatonya semangat dan berapi api sampai menggebrak meja semoga amanah menjalankan tugas negara,0,Keren pidato perdana Presiden Republik Indonesia ke-8 Bapak H Prabowo Subianto pidatonya semangat dan berapi api sampai menggebrak meja semoga amanah menjalankan tugas negara,keren pidato perdana presiden republik indonesia h prabowo subianto pidato semangat berapi api gebrak meja moga amanah menjalankan tugas negara
2024-10-20T06:36:16Z,@SriRahayu-vk5rk,hebat pak prabowo hapal semua nama wakil negara yg dtng tanpa catatan satu pun,0,Hebat pak Prabowo hapal semua nama2 wakil negara yg dtng tanpa catatan satu pun 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,hebat prabowo hapal nama wakil negara yg dtng catat
2024-10-20T06:36:12Z,@Akbrsyhrl,masyaallah selamat pak prabowo,0,Masyaallah selamat pak Prabowo,masyaallah selamat prabowo
2024-10-20T06:36:04Z,@rifqiardiaztama5194,ganjar mana ganjar,0,Ganjar mana ganjar,ganjar ganjar
2024-10-20T06:35:59Z,@babinsakeren8249,amazing sehat selalu bapak pemersatu bangsa,0,"Amazing,,, sehat selalu bapak pemersatu bangsa😍🇮🇩",amazing sehat pemersatu bangsa
2024-10-20T06:35:58Z,@BirNo-g5s,bpk prabowo tingkatkan kualitas sdm kita petani pedagang produsen agar bisa bersaing dengan negara lain,0,"Bpk Prabowo, tingkatkan kualitas SDM kita, Petani, pedagang, produsen2. Agar bisa bersaing dengan negara2 lain.",bpk prabowo tingkatkan kualitas sdm petan dagang produsen saing negara
2024-10-20T06:35:58Z,@ernawati9294,saluuuuuuttttbrharuuuubrbangga aku punya presiden tak tertandingibrbrberkah sehat brberkah selamat brdan berkah rezeqiyaa pakbr,15,"SALUUUUUUTTTT...!!!<br>HARUUUU....!!!!<br>Bangga aku punya PRESIDEN tak tertandingi....<br><br>BERKAH sehat, <br>Berkah selamat, <br>dan Berkah rezeqi..yaa Pak...<br>❤❤❤❤❤❤",saluuuuuuttttbrharuuuubrbangga presiden tertandingibrbrberkah sehat brberkah selamat brdan berkah rezeqiyaa pakbr
2024-10-20T06:35:56Z,@DwisanuriSanuri,salam pemuda indonesiasemoga kedepanya lebih berkembang dan teruz maju di kalangan inter nasionalindonesia rayaku,2,"Salam pemuda indonesia,,semoga kedepanya lebih berkembang dan teruz maju di kalangan inter nasional..indonesia rayaku...❤❤",salam pemuda indonesiasemoga depa kembang teruz maju kalangan inter nasionalindonesia raya
2024-10-20T06:35:55Z,@YulianaL-b8t,saya berdoa semoga bapak prabowo dan bapak gibran sehat selalu semoga dapat memimpin negara ini dgn baik,0,Saya berdoa semoga bapak Prabowo dan bapak Gibran sehat selalu semoga dapat memimpin negara ini dgn baik,doa moga prabowo gibran sehat moga pimpin negara dgn
2024-10-20T06:35:51Z,@dealsonson8968,presiden yg cemerlang pak prabowo dgn pidato yg terbaik dan paling baik dan lengkap mudah mudahan apa yg dikatakan beliau terwujud demi kesejahteraan dan keadilan bagi rakyat indonesia,1,Presiden yg cemerlang pak Prabowo dgn pidato yg terbaik dan paling baik dan lengkap mudah mudahan apa yg dikatakan beliau terwujud demi kesejahteraan dan keadilan bagi rakyat Indonesia .,presiden yg cemerlang prabowo dgn pidato yg baik lengkap mudah mudah yg beliau wujud sejahtera adil rakyat indonesia
2024-10-20T06:35:50Z,@ArifSetiawan-k2o,mudahan orang miskin indonesia bisa sejahtera jangan lupa pak bro kalow gak sejahtera cukup tahun,0,Mudahan orang miskin indonesia bisa sejahtera jangan lupa pak bro 😊 kalow gak sejahtera cukup 5 tahun,mudah orang miskin indonesia sejahtera lupa bro kalow gak sejahtera
2024-10-20T06:35:47Z,@ErnaWati-r2b,terkesanatas pidato presiden kepada orang miskin tak terasa menetes air mataku,9,Terkesan.atas pidato presiden kepada orang miskin .tak terasa menetes air mataku 😭😭😭😭👏👏👏👏👏👏👏,terkesanatas pidato presiden orang miskin menetes air mata
2024-10-20T07:24:02Z,@dsantozgajerela6628,mrinding,0,Mrinding,mrinding
2024-10-20T06:35:45Z,@OdingSuryadi-qt1mz,semogaucapanprabowoadakenyataanada kennyataanamiennamienamienallooohuakbar allooohuakbarallooohuakbar,0,Semoga....ucapan....prabowo..ada.....kenyataan.....ada. .kennyataan....amienn.....amien....amien....Allooohuakbar..  Allooohuakbar....Allooohuakbar......,semogaucapanprabowoadakenyataanada kennyataanamiennamienamienallooohuakbar allooohuakbarallooohuakbar
2024-10-20T06:35:43Z,@indrasaputra3546,perjuakan hak rakyat pak terutama dari pada maling uang rakyat hukum mereka dengan setimpal setiap rb saja yang di maling potong jari nya pak ya kalo maling jt juga udah abis kan jarinya maling itubrbaru insya allah rakyat indonesia merdeka,1,Perjuakan hak² rakyat pak terutama dari pada maling uang rakyat hukum mereka dengan setimpal setiap 100 Rb saja yang di maling potong jari nya 1 pak. Ya kalo maling 2 JT juga udah abis kan jarinya maling itu.<br>Baru insya Allah rakyat Indonesia merdeka.,perjuakan hak rakyat maling uang rakyat hukum timpal rb maling potong jari nya ya kalo maling jt udah abis jari maling itubrbaru insya allah rakyat indonesia merdeka
2024-10-20T06:35:39Z,@SudirmanAli-b2i,,0,👍👍👍🇮🇩🇮🇩🇮🇩👍👍👍🇮🇩🇮🇩🇮🇩✌✌✌🇮🇩🇮🇩🇮🇩🤲🤲🤲,
2024-10-20T06:35:34Z,@SaiBahrun,pkprabowotuntas pencurian apbn uang negara dari desa sampi ke ibukota,0,Pk.prabowo.tuntas pencurian APBN uang negara dari desa sampi ke ibukota,pkprabowotuntas curi apbn uang negara desa sampi ibukota
2024-10-20T06:35:33Z,@AyiZainudin-j4x,luar biasa bapaku ini pidato tanpa lihat teks dan hapal nama nama utusan dari negara sahabat selamat pak prabowo dan mas gibran semoga indonesia makin sejahtra dan majuu aamiinn,0,Luar biasa bapaku ini pidato tanpa lihat teks dan hapal nama nama utusan dari negara sahabat selamat pak prabowo dan mas gibran semoga indonesia makin sejahtra dan majuu aamiinn,bapa pidato lihat teks hapal nama nama utus negara sahabat selamat prabowo mas gibran moga indonesia sejahtra majuu aamiinn
2024-10-20T06:35:32Z,@edysupratman5734,satu kata indonesia punya presiden yang tegas dan berani semoga amanah dan membela wong cilik amiieenn,55,"Satu kata, Indonesia punya Presiden yang tegas dan berani... Semoga Amanah dan membela wong cilik, Amiieenn...",indonesia presiden berani moga amanah membela cilik amiieenn
2024-10-20T06:35:31Z,@RisyaRaisya-k9u,presiden yang kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden terbaik dunia bapak jokowirepublik indonesia maju,0,"Presiden Yang KuBanggakan,Bapak Prabowo Subianto,Presiden Andalanku,Pengganti Presiden Terbaik Dunia Bapak Jokowi,REPUBLIK INDONESIA MAJU,👌🏻🤚🏻🙏🏻",presiden kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden baik dunia jokowirepublik indonesia maju
2024-10-20T06:35:29Z,@RisyaRaisya-k9u,presiden yang kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden terbaik dunia bapak jokowirepublik indonesia maju,0,"Presiden Yang KuBanggakan,Bapak Prabowo Subianto,Presiden Andalanku,Pengganti Presiden Terbaik Dunia Bapak Jokowi,REPUBLIK INDONESIA MAJU,👌🏻🤚🏻🙏🏻",presiden kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden baik dunia jokowirepublik indonesia maju
2024-10-20T06:35:23Z,@RisyaRaisya-k9u,presiden yang kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden terbaik dunia bapak jokowirepublik indonesia maju,0,"Presiden Yang KuBanggakan,Bapak Prabowo Subianto,Presiden Andalanku,Pengganti Presiden Terbaik Dunia Bapak Jokowi,REPUBLIK INDONESIA MAJU,👌🏻🤚🏻🙏🏻",presiden kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden baik dunia jokowirepublik indonesia maju
2024-10-20T06:35:17Z,@GithunkSwara,ada aura bung karno dalam diri dan pidato pak prabowo,0,Ada aura Bung Karno dalam diri dan pidato Pak Prabowo ❤🙏,aura karno pidato prabowo
2024-10-20T06:35:15Z,@rofiahnasa6751,sangat cerdas presiden kita semoga beliau di beri umur panjang amp kesehatan dpt membawa negri kita lbh maju aamiin,0,sangat cerdas presiden kita semoga beliau di beri umur panjang &amp; kesehatan dpt membawa negri kita lbh maju aamiin,cerdas presiden moga beliau umur amp sehat dpt membawa negri lbh maju aamiin
2024-10-20T06:35:08Z,@enywinarni2889,ya pak setujukurangi berantas korupsidan pejabat harus memberi contoh yg baikhukum yg tegas dan keras allahuakbar,1,"Ya pak setuju,kurangi berantas korupsi,dan pejabat harus memberi contoh yg baik,hukum yg tegas dan keras, Allahuakbar",ya setujukurangi berantas korupsidan jabat contoh yg baikhukum yg keras allahuakbar
2024-10-20T06:35:03Z,@RisyaRaisya-k9u,presiden yang kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden terbaik dunia bapak jokowirepublik indonesia maju,0,"Presiden Yang KuBanggakan,Bapak Prabowo Subianto,Presiden Andalanku,Pengganti Presiden Terbaik Dunia Bapak Jokowi,REPUBLIK INDONESIA MAJU,👌🏻🤚🏻🙏🏻",presiden kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden baik dunia jokowirepublik indonesia maju
2024-10-20T06:34:56Z,@germanisimamora6039,baru kali ini liat presiden pidato tanpa teks dan hafal semua nama nama undangan dari ln,1,Baru kali ini liat Presiden pidato Tanpa teks dan hafal semua nama nama undangan dari LN,kali liat presiden pidato teks hafal nama nama undang ln
2024-10-20T06:34:47Z,@SobatTahu,selamat bertugas pak prabowo terimakasih pak jokowi,0,"Selamat bertugas Pak Prabowo , Terimakasih Pak Jokowi",selamat tugas prabowo terimakasih jokowi
2024-10-20T06:34:46Z,@atiati6371,ya allah sampai air mata gk bisa nahan saling terharu pidato ini,0,Ya Allah sampai air mata GK bisa nahan saling terharu pidato ini,ya allah air mata gk nah haru pidato
2024-10-20T06:34:44Z,@moora9979,masya allah,0,Masya Allah🥰🥰🥰🥰😘😘😘🤗🤗🤗,masya allah
2024-10-20T06:34:37Z,@lidiasuharlini7282,kesannya kuart prabowo bermental periode kl dilihat dr isi pidato kencangkan ikat pinggang sekencang kencangnya hati,0,Kesannya kuart Prabowo bermental 2 periode KL dilihat dr isi pidato. Kencangkan ikat pinggang sekencang kencangnya. HATI2,kesan kuart prabowo mental periode kl dr isi pidato kencangkan ikat pinggang kencang kencang hati
2024-10-20T06:34:35Z,@Michael-vp2uc,kerja bukan utk kerabat tapi bikin kabinet super gemuk dan di isi orng terdekatnyaya mudahan kerjanya baik demi membawa indonesia melangkah maju,0,Kerja bukan utk kerabat tapi bikin kabinet super gemuk dan di isi orng2 terdekatnya...ya mudah2an kerjanya baik demi membawa Indonesia melangkah maju....,kerja utk kerabat bikin kabinet super gemuk isi orng terdekatnyaya mudah kerja membawa indonesia lang maju
2024-10-20T06:34:35Z,@barululum5026,ini baru cocok jadi presidenbrmantuuuulno teks,0,Ini baru cocok jadi presiden....<br>Mantuuuul...no teks,cocok presidenbrmantuuuulno teks
2024-10-20T06:34:33Z,@SudirmanAli-b2i,,0,🤲🤲🤲🇮🇩🇮🇩🇮🇩🤲🤲🤲🇮🇩🇮🇩🇮🇩💪💪💪🇮🇩🇮🇩🇮🇩👍👍👍🙏🙏🙏✌✌✌🇮🇩🇮🇩🇮🇩,
2024-10-20T06:34:32Z,@YouTubeLah-u4p,mantaff pidato nya pertama,0,"Mantaff ,pidato nya  pertama",mantaff pidato nya
2024-10-20T06:34:30Z,@malaKartini,hebat pak prabowo,0,Hebat pak Prabowo,hebat prabowo
2024-10-20T06:34:26Z,@DavidEfendi-pj7hu,selamat amp sukses atas pelantikan presiden ri prabowo dan wakil presiden ri gibransemoga bisa membawa indonesia yg berbudaya sesuai jati diri berdikari dan berdaulat,1,"Selamat &amp; Sukses atas pelantikan Presiden RI Prabowo dan Wakil presiden RI Gibran,Semoga bisa membawa Indonesia yg Berbudaya sesuai jati diri Berdikari dan berdaulat 💪💪🇮🇩",selamat amp sukses lantik presiden ri prabowo wakil presiden ri gibransemoga membawa indonesia yg budaya sua jati berdikari daulat
2024-10-20T06:34:25Z,@mustofa5890,noted bangsa yg berani,0,Noted. Bangsa yg berani !!!,noted bangsa yg berani
2024-10-20T06:34:24Z,@herzkatinda88,semoga pak prabowo bisa menhilangkan koruptor bukan hanya mengurangi,1,semoga pak Prabowo bisa menhilangkan Koruptor bukan hanya mengurangi.,moga prabowo menhilangkan koruptor urang
2024-10-20T06:34:19Z,@mohammadyahya550,saya terharu dan menangis mendengar presiden prabowo subianto berpidato ya allah lindungilah beluau mudahkanlah urusan beliau lindungilah beliaubrbraamiin ya rabb,1,"Saya terharu dan menangis mendengar presiden Prabowo Subianto berpidato, ya Allah lindungilah beluau mudahkanlah urusan beliau, lindungilah beliau.<br><br>Aamiin ya Rabb",haru menangis dengar presiden prabowo subianto pidato ya allah lindung beluau mudahkanlah urus beliau lindung beliaubrbraamiin ya rabb
2024-10-20T06:34:17Z,@nelsiariansyah7126,hilangkan koropsi di negri ini dan naikan gajinya yg korosi di tindas,0,Hilangkan koropsi di negri ini dan naikan gajinya yg korosi di tindas,hilangkan koropsi negri naik gaji yg korosi tindas
2024-10-20T06:34:17Z,@triyati9757,pujisyukur alkhamdulilah smg acarapelantikanya persiden wakil persiden dg lancar semua atas rahmat dn ridhonya allah swt amien,0,Pujisyukur alkhamdulilah smg acarapelantikanya persiden /wakil persiden  dg lancar semua atas rahmat dn ridhonya  ALLAH swt amien .,pujisyukur alkhamdulilah smg acarapelantikanya persiden wakil persiden dg lancar rahmat dn ridhonya allah swt amien
2024-10-20T06:34:15Z,@putrinusaindah2718,aseli bapak presiden keren,0,Aseli bapak presiden KEREN...,aseli presiden keren
2024-10-20T06:34:15Z,@RisyaRaisya-k9u,presiden yang kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden terbaik dunia bapak jokowirepublik indonesia maju,0,"Presiden Yang KuBanggakan,Bapak Prabowo Subianto,Presiden Andalanku,Pengganti Presiden Terbaik Dunia Bapak Jokowi,REPUBLIK INDONESIA MAJU,👌🏻🤚🏻🙏🏻",presiden kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden baik dunia jokowirepublik indonesia maju
2024-10-20T06:34:13Z,@syafruddinsinaga7709,selamat dan sukses insya allah akan diberkahi allah swt selamat bekerja membebaskan kemiskinan dan menyelesaikan pengangguran dan birokrasi yg bersih dan pemberdayaan kekayaan negara insya allah indonesia akan maju,0,"Selamat dan sukses insya allah akan diberkahi allah SWT, selamat bekerja membebaskan kemiskinan dan menyelesaikan pengangguran dan birokrasi yg  bersih dan pemberdayaan kekayaan negara, insya allah Indonesia akan maju",selamat sukses insya allah berkah allah swt selamat membebaskan miskin menyelesaikan anggur birokrasi yg bersih pemberdayaan kaya negara insya allah indonesia maju
2024-10-20T06:34:08Z,@uchil_22official6,ngapain amin rais disitu,0,Ngapain amin rais disitu,ngapain amin rais situ
2024-10-20T06:34:05Z,@serimawarni2382,semoga allah swt tuhan yang maha esa selalu memberi kesehatan keselamatan dan kekuatan kepada bapak presiden prabowo subianto dan wakil gibran serta kemakmuran rakyat dan negara indonesia,0,"Semoga Allah SWT Tuhan Yang Maha Esa selalu memberi kesehatan, keselamatan dan kekuatan kepada Bapak Presiden Prabowo subianto dan wakil Gibran, serta kemakmuran rakyat dan negara Indonesia",moga allah swt tuhan maha esa sehat selamat kuat presiden prabowo subianto wakil gibran makmur rakyat negara indonesia
2024-10-20T06:34:04Z,@Liahusen657,keren bisa hapal tanpa teks menyala presiden ku,0,Keren bisa hapal tanpa teks.. menyala presiden ku 🎉🎉🎉🎉,keren hapal teks sala presiden ku
2024-10-20T06:34:03Z,@rudinmulyantoro1983,benar kata gus dur terbukti nyata bapak h prabowo subianto yang paling ikhlas untuk negara kesatuan republik indonesia menghargai jasa para pahlawan dan jasa para mantan presiden republik indonesia,0,Benar kata Gus Dur terbukti nyata Bapak H Prabowo Subianto yang paling ikhlas untuk Negara Kesatuan Republik Indonesia menghargai jasa para pahlawan dan jasa para mantan Presiden Republik Indonesia,gus dur terbukti nyata h prabowo subianto ikhlas negara satu republik indonesia harga jasa pahlawan jasa mantan presiden republik indonesia
2024-10-20T06:34:02Z,@RisyaRaisya-k9u,presiden yang kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden terbaik dunia bapak jokowirepublik indonesia maju,0,"Presiden Yang KuBanggakan,Bapak Prabowo Subianto,Presiden Andalanku,Pengganti Presiden Terbaik Dunia Bapak Jokowi,REPUBLIK INDONESIA MAJU,👌🏻🤚🏻🙏🏻",presiden kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden baik dunia jokowirepublik indonesia maju
2024-10-20T06:33:55Z,@istrijoongki3955,kok ibu mega gk ada ya,0,Kok ibu Mega gk ada ya..😁,mega gk ya
2024-10-20T06:33:54Z,@nyomansujaya5609,orang besar sllumenghormati dan menghargai pendahulunya dgsegala kelebihan dan kekurangannya selamat pak prabowo dan sdrgibran smgslludiberi petunjuknya ygterbaik selama mengemban amanah rakyat,0,Orang besar sllu.menghormati dan menghargai pendahulunya dg.segala kelebihan dan kekurangannya. Selamat pak Prabowo dan sdr.Gibran smg.sllu.diberi petunjuk-Nya yg.terbaik selama mengemban amanah rakyat.,orang sllumenghormati harga dahulu dgsegala lebih kurang selamat prabowo sdrgibran smgslludiberi tunjuk ygterbaik mengemban amanah rakyat
2024-10-20T06:33:52Z,@ErnaWati-r2b,hebat presidenku,0,hebat presidenku.👍👍👍👍👍🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨,hebat presiden
2024-10-20T06:33:49Z,@mochi269,ok gass hapal sama nama tau yg hadir si bapak euy,0,ok Gass! hapal sama nama2 tau yg hadir si bapak euy,ok gass hapal nama tau yg hadir si euy
2024-10-20T06:33:46Z,@sidik0ee,mantap komandan pedess,0,"Mantap komandan, pedess🔥",mantap komandan pedess
2024-10-20T06:33:45Z,@nurhaenitahang2867,semoga sehat selalu pakpanjang umuramiin,0,Semoga sehat selalu pak.panjang umur..Amiin 🤲🤲🤲,moga sehat pakpanjang umuramiin
2024-10-20T06:33:41Z,@ErfinaJambi,akhirnya dilantik juga ya pak setelah perjalanan panjang berkali kali nyalon,0,akhirnya dilantik juga ya pak setelah perjalanan panjang berkali kali nyalon 😭,lantik ya perjalanan kal kali nyalon
2024-10-20T06:33:39Z,@amirudin7271,sangat luar biasa pidato pak prabowo di samping tanpa teks beliau juga tdk melupakan jasa pemimpin terdahulunya,0,sangat luar biasa pidato pak prabowo di samping tanpa teks beliau juga tdk melupakan jasa² pemimpin terdahulunya....,pidato prabowo samping teks beliau tdk melupakan jasa pimpin dahulu
2024-10-20T06:33:38Z,@SaiBahrun,kami rakyat tuntas dan penjarakn seumur hidup itu yg bikin indonesia bangkrut,0,Kami rakyat tuntas dan penjarakn seumur hidup itu yg bikin indonesia bangkrut,rakyat tuntas penjarakn umur hidup yg bikin indonesia bangkrut
2024-10-20T06:33:33Z,@Sobari_,banteng aman banteng,1,Banteng aman banteng 😂,banteng aman banteng
2024-10-20T06:33:31Z,@atikaatika963,selamat bapak presidenprabowo subianto semoga selalu dalam keadaan sehat selalubrcoba kalau dari sepuluh tahun sebelumnya beliau jadi presiden sudah sejauh mana kemajuan indonesiaku,0,"Selamat bapak presidenPrabowo Subianto, semoga selalu dalam keadaan  sehat2 selalu.<br>Coba kalau dari sepuluh tahun sebelumnya beliau jadi presiden, sudah sejauh mana kemajuan INDONESIAKU",selamat presidenprabowo subianto moga sehat selalubrcoba puluh beliau presiden maju indonesiaku
2024-10-20T06:33:29Z,@DediJunaedi-ie8ki,tidak sia sia aku memilih beliau,1,TIDAK SIA SIA AKU MEMILIH BELIAU,sia sia pilih beliau
2024-10-20T06:33:28Z,@adensuhendi5961,presiden yang tegas dan berwibawa,0,Presiden yang tegas dan  berwibawa,presiden wibawa
2024-10-20T06:33:26Z,@AanElmShQrAyun,pemimpin bekerja harus untuk rakyatnya bukan untuk keluarga maasyaallah,0,Pemimpin bekerja harus untuk rakyatnya ❤❤❤❤❤ bukan untuk keluarga MaasyaAllah,pimpin rakyat keluarga maasyaallah
2024-10-20T06:33:26Z,@RisyaRaisya-k9u,presiden yang kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden terbaik dunia bapak jokowirepublik indonesia maju,0,"Presiden Yang KuBanggakan,Bapak Prabowo Subianto,Presiden Andalanku,Pengganti Presiden Terbaik Dunia Bapak Jokowi,REPUBLIK INDONESIA MAJU,👌🏻🤚🏻🙏🏻",presiden kubanggakanbapak prabowo subiantopresiden andalankupengganti presiden baik dunia jokowirepublik indonesia maju
2024-10-20T06:44:45Z,@seprybenu1754,salut,0,Salut 🙏😭,salut
2024-10-20T06:33:25Z,@antoyabadi3400,kadrun jng bikin rusuh lg ya ini prsdin yg akn mmbuatmu diam,0,Kadrun jng bikin rusuh lg ya ini prsdin yg akn mmbuatmu diam,kadrun jng bikin rusuh lg ya prsdin yg akn mmbuatmu diam
2024-10-20T06:33:23Z,@ZhaiLan298,presiden ri saat ini brbpk jokowidodo brbpk prabowo ini hapalan untuk anak sd kls dan anak tk jika suatu saat di tanya sama bu gyry,0,Presiden RI saat ini :<br>Bpk jokowidodo ❌<br>Bpk prabowo ✅ ini hapalan untuk anak SD kls 1 dan anak TK jika suatu saat di tanya sama bu gyry😅,presiden ri brbpk jokowidodo brbpk prabowo hapalan anak sd kls anak tk bu gyry
2024-10-20T06:33:21Z,@widodowidodo7507,semoga merdeka juga dalam hal kebudayaan,0,Semoga merdeka juga dalam hal kebudayaan,moga merdeka budaya
